code,trade_date,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate
01323,20260909,华盛国际控股,,,,0.183,0.183,+0.000,+0.00,,,
01326,20260909,传递娱乐,,,,0.027,0.027,+0.000,+0.00,,,
01327,20260909,励时集团,1.550,1.550,1.550,1.550,1.650,-0.100,-6.06,60000,93000,
01328,20260909,金涌投资,3.515,3.515,3.420,3.510,3.430,+0.080,+2.33,34000,116740,
01330,20260909,绿色动力环保,6.150,6.180,6.110,6.175,6.150,+0.025,+0.41,705000,4336885,
01332,20260909,透云生物,0.152,0.159,0.152,0.159,0.157,+0.002,+1.27,901250,140931,
01333,20260909,博雷顿,12.190,12.190,12.000,12.030,12.030,+0.000,+0.00,451600,5446254,
01334,20260909,瑞昌国际控股,1.080,1.085,0.990,0.995,1.070,-0.075,-7.01,597500,621813,
01335,20260909,顺泰控股,0.098,0.108,0.098,0.108,0.110,-0.002,-1.82,82000,8056,
01336,20260909,新华保险,47.800,48.940,47.380,48.100,47.760,+0.340,+0.71,5323819,257167690,
01338,20260909,霸王集团,0.030,0.031,0.030,0.031,0.030,+0.001,+3.33,26000,788,
01339,20260909,中国人民保险集团,5.825,5.920,5.810,5.855,5.900,-0.045,-0.76,57912461,339061000,
01340,20260909,惠生国际,0.485,0.485,0.485,0.485,0.500,-0.015,-3.00,10000,4850,
01341,20260909,昊天国际建投,,,,0.016,0.016,+0.000,+0.00,,,
01343,20260909,伟源控股,0.129,0.130,0.127,0.128,0.130,-0.002,-1.54,250000,32030,
01345,20260909,上海先锋控股,2.200,2.200,2.200,2.195,2.200,-0.005,-0.23,20000,43950,
01346,20260909,利华控股集团,1.350,1.350,1.350,1.350,1.345,+0.005,+0.37,20000,27000,
01347,20260909,华虹宏力,112.200,115.900,110.800,111.600,111.000,+0.600,+0.54,14281524,1611201300,
01348,20260909,滉达富控股,0.175,0.188,0.169,0.184,0.166,+0.018,+10.84,784000,137870,
01349,20260909,复旦张江,2.505,2.575,2.505,2.540,2.520,+0.020,+0.79,1210000,3064815,
01351,20260909,辉煌明天,0.163,0.170,0.163,0.166,0.167,-0.001,-0.60,870000,145414,
01354,20260909,经发物业,2.800,2.870,2.800,2.850,2.880,-0.030,-1.04,93600,267077,
01355,20260909,生物系统工程,0.133,0.138,0.125,0.138,0.137,+0.001,+0.73,2900000,387940,
01357,20260909,美图公司,4.680,4.680,4.360,4.430,4.750,-0.320,-6.74,110837200,495044590,
01358,20260909,普华和顺,0.970,0.980,0.965,0.980,0.965,+0.015,+1.55,605000,586795,
01359,20260909,中国信达,0.915,0.915,0.895,0.900,0.910,-0.010,-1.10,36755950,33152922,
01361,20260909,361度,4.545,4.545,4.480,4.500,4.545,-0.045,-0.99,1710000,7698275,
01362,20260909,新龙移动,,,,0.795,0.795,+0.000,+0.00,,,
01364,20260909,古茗,24.500,24.520,23.380,24.000,24.720,-0.720,-2.91,18244269,432277810,
01368,20260909,特步国际,3.550,3.550,3.435,3.470,3.530,-0.060,-1.70,10565500,36625363,
01370,20260909,奥威控股,0.190,0.190,0.146,0.160,0.190,-0.030,-15.79,267000,40420,
01371,20260909,中国生态旅游,1.150,1.150,1.150,1.150,1.270,-0.120,-9.45,3077,3462,
01372,20260909,中国碳中和,1.320,1.400,1.255,1.305,1.335,-0.030,-2.25,1875000,2522100,
01373,20260909,国际家居零售,0.660,0.660,0.655,0.655,0.665,-0.010,-1.50,72000,47325,
01375,20260909,中州证券,1.735,1.750,1.720,1.750,1.730,+0.020,+1.16,6388000,11086980,
01376,20260909,RAFFLESINTERIOR,,,,0.096,0.096,+0.000,+0.00,,,
01377,20260909,鼎泰高科,340.600,355.000,327.000,328.000,336.400,-8.400,-2.50,161700,55346920,
01378,20260909,中国宏桥,23.700,24.660,23.500,24.460,23.520,+0.940,+4.00,38480624,928619350,
01379,20260909,温岭工量刃具,1.850,1.850,1.850,1.850,1.730,+0.120,+6.94,58000,107300,
01380,20260909,中国金石,0.425,0.425,0.415,0.415,0.400,+0.015,+3.75,120000,50250,
01382,20260909,互太纺织,0.950,0.950,0.935,0.940,0.950,-0.010,-1.05,484000,459125,
01384,20260909,滴普科技,34.180,34.940,32.900,34.700,34.620,+0.080,+0.23,6084800,204962350,
01385,20260909,上海复旦,25.980,26.360,25.720,25.960,25.820,+0.140,+0.54,1096111,28517668,
01388,20260909,安莉芳控股,,,,0.270,0.270,+0.000,+0.00,,,
01389,20260909,美捷汇控股,0.485,0.485,0.485,0.485,0.485,+0.000,+0.00,24000,11640,
01392,20260909,海清智元,21.180,22.180,19.570,20.000,21.080,-1.080,-5.12,1512500,31271380,
01393,20260909,恒鼎实业,0.029,0.029,0.027,0.028,0.029,-0.001,-3.45,5394000,149979,
01395,20260909,强泰环保,,,,0.134,0.134,+0.000,+0.00,,,
01396,20260909,粤港湾智算,11.770,12.100,11.530,11.800,11.770,+0.030,+0.25,4037400,47838112,
01397,20260909,碧瑶绿色集团,0.740,0.740,0.740,0.740,0.740,+0.000,+0.00,8000,5920,
01398,20260909,工商银行,7.480,7.585,7.435,7.545,7.510,+0.035,+0.47,91714995,689785400,
01399,20260909,锐信控股,0.375,0.390,0.365,0.390,0.365,+0.025,+6.85,88000,33100,
01400,20260909,满地科技股份,0.024,0.024,0.022,0.022,0.023,-0.001,-4.35,97720000,2274710,
01401,20260909,未来机器有限公司,0.244,0.244,0.236,0.236,0.245,-0.009,-3.67,430000,102346,
01402,20260909,超智能控股,0.360,0.385,0.335,0.380,0.395,-0.015,-3.80,870000,305250,
01405,20260909,达势股份,30.800,30.800,29.680,30.360,30.740,-0.380,-1.24,300600,9027430,
01406,20260909,清晰医疗,,,,0.355,0.355,+0.000,+0.00,,,
01407,20260909,交运燃气,0.680,0.680,0.660,0.670,0.680,-0.010,-1.47,170000,113880,
01408,20260909,濠江机电,0.365,0.370,0.365,0.370,0.365,+0.005,+1.37,348000,127880,
01410,20260909,安领国际,0.825,0.830,0.810,0.810,0.820,-0.010,-1.22,1390000,1143350,
01412,20260909,隽思集团,1.050,1.120,1.050,1.050,1.050,+0.000,+0.00,200000,213500,
01413,20260909,铸帝控股,0.240,0.244,0.230,0.239,0.228,+0.011,+4.82,854000,203518,
01415,20260909,高伟电子,23.800,24.580,23.800,24.500,23.940,+0.560,+2.34,1388000,33809900,
01416,20260909,CTR HOLDINGS,0.185,0.185,0.185,0.185,0.185,+0.000,+0.00,260000,48100,
01417,20260909,浦江中国,5.170,5.195,4.800,4.800,5.170,-0.370,-7.16,894000,4400770,
01418,20260909,盛诺集团,0.115,0.123,0.104,0.123,0.116,+0.007,+6.03,2562000,276004,
01419,20260909,盈健医疗,0.775,0.775,0.770,0.770,0.765,+0.005,+0.65,102000,79040,
01420,20260909,川控股,0.270,0.270,0.265,0.270,0.270,+0.000,+0.00,156000,41940,
01421,20260909,恒昌集团国际,0.625,0.625,0.580,0.590,0.600,-0.010,-1.67,20000,11850,
01425,20260909,捷隆控股,0.605,0.615,0.595,0.605,0.605,+0.000,+0.00,1935000,1173675,
01427,20260909,中国天保集团,0.195,0.196,0.182,0.183,0.198,-0.015,-7.58,21000,4095,
01428,20260909,耀才证券金融,7.240,7.300,7.150,7.245,7.245,+0.000,+0.00,2956900,21337229,
01429,20260909,天任集团,0.196,0.213,0.193,0.206,0.196,+0.010,+5.10,2824000,568304,
01431,20260909,原生态牧业,0.320,0.325,0.320,0.325,0.325,+0.000,+0.00,464000,148775,
01432,20260909,中国圣牧-PF,0.355,0.360,0.350,0.355,0.360,-0.005,-1.39,350000,124385,
01433,20260909,常达控股,,,,0.081,0.081,+0.000,+0.00,,,
01440,20260909,应星控股,9.730,15.500,9.455,11.340,9.700,+1.640,+16.91,9025820,113011114,
01442,20260909,鹰辉物流,,,,0.280,0.280,+0.000,+0.00,,,
01443,20260909,富临集团控股,0.065,0.082,0.061,0.071,0.065,+0.006,+9.23,15352000,1120896,
01446,20260909,鸿福堂,0.310,0.310,0.275,0.280,0.305,-0.025,-8.20,4000,1170,
01447,20260909,新福港,0.540,0.540,0.540,0.540,0.540,+0.000,+0.00,10000,5400,
01448,20260909,福寿园,,,,2.640,2.640,+0.000,+0.00,,,
01449,20260909,立德教育,1.400,1.460,1.400,1.455,1.395,+0.060,+4.30,2027000,2877295,
01450,20260909,交个朋友控股,0.780,0.780,0.770,0.780,0.780,+0.000,+0.00,86300,67191,
01451,20260909,万成集团股份,1.280,1.280,1.230,1.230,1.250,-0.020,-1.60,50000,63390,
01452,20260909,迪诺斯环保,0.210,0.210,0.207,0.207,0.205,+0.002,+0.98,38000,7938,
01455,20260909,科利实业控股,0.270,0.270,0.255,0.260,0.265,-0.005,-1.89,330000,86625,
01456,20260909,国联民生,3.860,3.890,3.845,3.875,3.865,+0.010,+0.26,1380500,5334435,
01458,20260909,周黑鸭,1.260,1.285,1.240,1.275,1.270,+0.005,+0.39,605001,762816,
01459,20260909,巨匠建设,,,,0.191,0.189,+0.002,+1.06,,,
01460,20260909,扬科集团,0.260,0.260,0.260,0.260,0.265,-0.005,-1.89,856000,222560,
01461,20260909,中泰期货,,,,0.680,0.680,+0.000,+0.00,138000,94130,
01463,20260909,C-LINK SQ,,,,0.380,0.380,+0.000,+0.00,,,
01466,20260909,佰金生命科学,1.175,1.260,1.175,1.250,1.175,+0.075,+6.38,732000,891280,
01468,20260909,嘉高达资本,0.193,0.195,0.187,0.193,0.193,+0.000,+0.00,291600,56048,
01470,20260909,富一国际控股,0.104,0.104,0.104,0.104,0.104,+0.000,+0.00,32000,3328,
01471,20260909,众淼控股,7.800,7.800,7.800,7.800,8.000,-0.200,-2.50,6900,53820,
01472,20260909,生兴控股,0.102,0.102,0.101,0.101,0.102,-0.001,-0.98,465000,47125,
01473,20260909,环联连讯,1.170,1.240,1.170,1.185,1.190,-0.005,-0.42,1220000,1459400,
01475,20260909,日清食品,6.495,6.515,6.475,6.515,6.500,+0.015,+0.23,33000,214525,
01476,20260909,金融街证券,,,,1.200,1.200,+0.000,+0.00,,,
01477,20260909,欧康维视生物-B,5.370,5.380,5.330,5.365,5.315,+0.050,+0.94,95500,511265,
01478,20260909,丘钛科技,5.800,5.800,5.680,5.750,5.720,+0.030,+0.52,3337000,19108935,
01480,20260909,恩达集团控股,1.035,1.045,1.030,1.045,1.035,+0.010,+0.97,66000,68390,
01481,20260909,竣球控股,,,,1.460,1.460,+0.000,+0.00,,,
01483,20260909,网誉科技,1.125,1.130,1.125,1.130,1.125,+0.005,+0.44,32000,36100,
01486,20260909,思城控股,,,,0.390,0.390,+0.000,+0.00,,,
01488,20260909,百福控股,,,,0.930,0.930,+0.000,+0.00,,,
01489,20260909,GC CONSTRUCTION,2.345,2.450,2.280,2.450,2.280,+0.170,+7.46,3180000,7549275,
01490,20260909,AI X TECH,0.249,0.249,0.247,0.248,0.249,-0.001,-0.40,104000,25788,
01496,20260909,亚积邦租赁,,,,0.190,0.190,+0.000,+0.00,,,
01497,20260909,燕之屋,6.490,6.790,6.050,6.790,6.490,+0.300,+4.62,79200,497324,
01498,20260909,培力农本方,0.260,0.270,0.240,0.260,0.260,+0.000,+0.00,133000,33813,
01499,20260909,欧科云链,0.119,0.126,0.116,0.126,0.122,+0.004,+3.28,440000,52400,
01500,20260909,现恒建筑,0.380,0.395,0.380,0.385,0.380,+0.005,+1.32,275000,106300,
01501,20260909,瑛泰医疗,32.600,33.860,32.600,33.560,33.000,+0.560,+1.70,153600,5154524,
01502,20260909,金融街物业,1.960,1.960,1.925,1.930,1.960,-0.030,-1.53,115000,223510,
01508,20260909,中国再保险,1.270,1.275,1.250,1.265,1.280,-0.015,-1.17,19040000,24007455,
01511,20260909,驭势科技,57.300,58.000,53.500,53.650,56.800,-3.150,-5.55,424200,23473783,
01513,20260909,丽珠医药,21.000,21.360,20.900,21.240,21.020,+0.220,+1.05,1269100,26918872,
01515,20260909,华润医疗,2.555,2.585,2.530,2.570,2.570,+0.000,+0.00,2047000,5233103,
01516,20260909,融创服务,0.820,0.825,0.805,0.805,0.825,-0.020,-2.42,1203351,981299,
01518,20260909,新世纪医疗,0.249,0.249,0.249,0.249,0.249,+0.000,+0.00,1000,249,
01519,20260909,极兔速递-W,9.655,9.680,9.550,9.615,9.655,-0.040,-0.41,11241276,108204891,
01520,20260909,天机控股,0.745,0.745,0.735,0.745,0.745,+0.000,+0.00,66000,48750,
01521,20260909,方达控股,1.200,1.200,1.180,1.180,1.260,-0.080,-6.35,26000,31150,
01522,20260909,京投交通科技,0.226,0.226,0.218,0.221,0.228,-0.007,-3.07,740500,164115,
01523,20260909,珩湾科技,7.180,7.285,7.165,7.190,7.270,-0.080,-1.10,557000,4017222,
01525,20260909,建桥教育,2.340,2.370,2.340,2.340,2.340,+0.000,+0.00,155500,364620,
01526,20260909,瑞慈医疗,0.800,0.830,0.790,0.830,0.805,+0.025,+3.11,128000,102755,
01527,20260909,天洁环境,2.180,2.180,2.180,2.180,2.180,+0.000,+0.00,4000,8720,
01528,20260909,红星美凯龙,1.120,1.120,1.095,1.105,1.115,-0.010,-0.90,1121200,1239882,
01529,20260909,乐氏国际控股,0.920,0.925,0.870,0.895,0.925,-0.030,-3.24,200000,179800,
01530,20260909,三生制药,16.340,16.340,15.930,16.150,16.430,-0.280,-1.70,16834177,271300030,
01532,20260909,中国派对文化,,,,0.150,0.147,+0.003,+2.04,,,
01536,20260909,煜荣集团,0.465,0.570,0.465,0.540,0.455,+0.085,+18.68,15496000,8096010,
01538,20260909,中奥到家,0.800,0.815,0.770,0.810,0.800,+0.010,+1.25,1150000,912900,
01539,20260909,知行集团控股,0.315,0.320,0.315,0.320,0.325,-0.005,-1.54,262000,82550,
01540,20260909,澳狮环球,0.675,0.690,0.675,0.690,0.665,+0.025,+3.76,765000,520590,
01541,20260909,宜明昂科-B,3.450,3.585,3.375,3.400,3.480,-0.080,-2.30,214200,731688,
01542,20260909,台州水务,0.700,0.775,0.650,0.700,0.675,+0.025,+3.70,229000,149835,
01543,20260909,中盈盛达融资担保,,,,0.188,0.188,+0.000,+0.00,,,
01545,20260909,设计都会,0.157,0.159,0.157,0.159,0.157,+0.002,+1.27,370000,58510,
01546,20260909,德莱建业,0.120,0.120,0.115,0.117,0.122,-0.005,-4.10,320000,37776,
01547,20260909,IBI GROUP HLDGS,,,,0.219,0.219,+0.000,+0.00,,,
01548,20260909,金斯瑞生物科技,33.820,35.000,32.740,33.680,34.680,-1.000,-2.88,23823197,802428280,
01549,20260909,永丰集团控股,,,,0.074,0.075,-0.001,-1.33,,,
01551,20260909,广州农商银行,,,,1.415,1.410,+0.005,+0.35,,,
01552,20260909,BHCC HOLDING,0.275,0.275,0.275,0.275,0.275,+0.000,+0.00,215000,59125,
01553,20260909,迈科管业,1.500,1.500,1.500,1.500,1.500,+0.000,+0.00,8000,12000,
01555,20260909,MI能源,0.026,0.032,0.026,0.028,0.026,+0.002,+7.69,33000000,934188,
01556,20260909,建业建荣,0.255,0.255,0.255,0.255,0.249,+0.006,+2.41,235000,59925,
01557,20260909,剑虹集团控股,0.500,0.520,0.500,0.520,0.520,+0.000,+0.00,20000,10220,
01559,20260909,均安控股,,,,0.051,0.051,+0.000,+0.00,,,
01560,20260909,星星集团,0.300,0.320,0.290,0.320,0.320,+0.000,+0.00,206000,61950,
01561,20260909,联洋智能控股,0.053,0.068,0.053,0.060,0.050,+0.010,+20.00,1736000,99764,
01563,20260909,友联国际教育租赁,0.127,0.127,0.120,0.126,0.125,+0.001,+0.80,125000,15539,
01565,20260909,成实外教育,0.171,0.171,0.171,0.171,0.175,-0.004,-2.29,137000,23427,
01566,20260909,华夏文化科技,4.490,4.700,3.900,4.135,4.440,-0.305,-6.87,5468200,23007995,
01568,20260909,承达集团,0.670,0.670,0.665,0.665,0.670,-0.005,-0.75,28000,18710,
01569,20260909,民生教育,,,,0.117,0.117,+0.000,+0.00,,,
01570,20260909,伟业控股,11.400,11.800,11.130,11.580,11.400,+0.180,+1.58,380000,4306730,
01571,20260909,信邦控股,3.750,3.790,3.750,3.750,3.750,+0.000,+0.00,537000,2018235,
01572,20260909,中国艺术金融,0.070,0.070,0.070,0.070,0.070,+0.000,+0.00,292000,20440,
01575,20260909,皇庭智家,0.037,0.037,0.037,0.037,0.034,+0.003,+8.82,172000,6364,
01576,20260909,齐鲁高速,,,,1.700,1.700,+0.000,+0.00,,,
01577,20260909,汇鑫小贷,,,,1.020,1.020,+0.000,+0.00,,,
01578,20260909,天津银行,2.180,2.190,2.130,2.130,2.195,-0.065,-2.96,15000,32280,
01579,20260909,颐海国际,14.720,14.720,14.040,14.210,14.760,-0.550,-3.73,7315621,104166507,
01580,20260909,大森控股,0.220,0.244,0.220,0.220,0.220,+0.000,+0.00,480000,106560,
01581,20260909,进升集团控股,0.275,0.280,0.270,0.280,0.280,+0.000,+0.00,90000,24600,
01582,20260909,华营建筑,0.465,0.465,0.450,0.455,0.470,-0.015,-3.19,307500,140688,
01583,20260909,亲亲食品,1.000,1.000,0.950,1.000,0.975,+0.025,+2.56,32000,30500,
01585,20260909,雅迪控股,8.845,8.965,8.660,8.930,8.820,+0.110,+1.25,10183947,90430266,
01586,20260909,力鸿检验,1.300,1.400,1.300,1.400,1.310,+0.090,+6.87,29856,40673,
01587,20260909,欣融国际,0.500,0.500,0.500,0.500,0.500,+0.000,+0.00,4000,2000,
01588,20260909,畅捷通,4.460,4.605,4.410,4.600,4.500,+0.100,+2.22,427820,1904770,
01591,20260909,汛和集团,,,,0.117,0.116,+0.001,+0.86,,,
01592,20260909,基石控股,0.171,0.177,0.166,0.176,0.175,+0.001,+0.57,960000,164980,
01593,20260909,辰林教育,1.095,1.105,1.075,1.100,1.075,+0.025,+2.33,950000,1038010,
01596,20260909,翼辰实业,0.250,0.260,0.250,0.250,0.240,+0.010,+4.17,81000,20506,
01597,20260909,纳泉能源科技,5.975,5.975,5.900,5.895,5.970,-0.075,-1.26,10000,59425,
01598,20260909,21世纪教育,,,,0.111,0.111,+0.000,+0.00,,,
01599,20260909,城建设计,1.010,1.010,1.010,1.010,1.010,+0.000,+0.00,6000,6060,
01600,20260909,天伦燃气,2.670,2.750,2.670,2.700,2.670,+0.030,+1.12,111500,304855,
01601,20260909,中关村科技租赁,0.700,0.715,0.700,0.715,0.715,+0.000,+0.00,298000,211400,
01606,20260909,国银金租,1.510,1.535,1.500,1.535,1.505,+0.030,+1.99,3488000,5292580,
01608,20260909,伟能集团,0.047,0.048,0.044,0.047,0.051,-0.004,-7.84,7859000,356592,
01609,20260909,天星医疗,126.400,127.000,108.000,112.700,121.000,-8.300,-6.86,354950,41215395,
01610,20260909,中粮家佳康,1.270,1.285,1.235,1.250,1.265,-0.015,-1.19,33458000,41980205,
01611,20260909,新火集团,2.055,2.060,2.035,2.045,2.060,-0.015,-0.73,41000,83875,
01612,20260909,永胜医疗,0.655,0.680,0.635,0.670,0.665,+0.005,+0.75,102000,66790,
01613,20260909,协同通信,0.875,0.890,0.820,0.880,0.875,+0.005,+0.57,1382400,1180640,
01615,20260909,奥邦建筑,0.405,0.405,0.395,0.395,0.400,-0.005,-1.25,530000,211425,
01616,20260909,一元宇宙,,,,0.060,0.060,+0.000,+0.00,,,
01617,20260909,南方通信,0.270,0.290,0.265,0.275,0.260,+0.015,+5.77,5992000,1658220,
01618,20260909,中国中冶,1.390,1.400,1.365,1.390,1.385,+0.005,+0.36,8516000,11758295,
01620,20260909,富盈环球集团,0.197,0.212,0.197,0.198,0.210,-0.012,-5.71,830000,167360,
01621,20260909,域高国际控股,0.197,0.213,0.197,0.206,0.190,+0.016,+8.42,1000000,203000,
01622,20260909,力高集团,0.130,0.137,0.130,0.130,0.132,-0.002,-1.52,302000,39274,
01623,20260909,海隆控股,0.255,0.260,0.250,0.260,0.260,+0.000,+0.00,195000,49330,
01626,20260909,嘉耀控股,22.560,24.220,22.000,23.000,22.560,+0.440,+1.95,621000,14276900,
01627,20260909,安保工程控股,0.470,0.470,0.465,0.465,0.470,-0.005,-1.06,344000,161460,
01628,20260909,禹洲集团,0.109,0.114,0.109,0.112,0.114,-0.002,-1.75,428860,48046,
01629,20260909,冠均国际控股,,,,0.191,0.191,+0.000,+0.00,,,
01630,20260909,建成控股,0.300,0.315,0.290,0.315,0.300,+0.015,+5.00,1386000,417900,
01631,20260909,REF HOLDINGS,1.300,1.320,1.300,1.300,1.330,-0.030,-2.26,20000,26400,
01632,20260909,民商创科,,,,0.051,0.051,+0.000,+0.00,,,
01633,20260909,上谕集团,0.450,0.475,0.425,0.475,0.450,+0.025,+5.56,1617000,730860,
01635,20260909,大众公用,2.345,2.345,2.305,2.345,2.330,+0.015,+0.64,2885000,6714540,
01636,20260909,中国金属利用,,,,0.310,0.310,+0.000,+0.00,,,
01637,20260909,顺兴集团控股,,,,0.675,0.675,+0.000,+0.00,,,
01638,20260909,佳兆业集团,0.035,0.036,0.034,0.036,0.036,+0.000,+0.00,13675000,478266,
01640,20260909,千循科技,0.455,0.495,0.450,0.450,0.455,-0.005,-1.10,180000,85620,
01641,20260909,红星冷链,,,,3.785,3.795,-0.010,-0.26,,,
01643,20260909,现代中药集团,0.820,0.860,0.815,0.830,0.830,+0.000,+0.00,72000,60885,
01645,20260909,海纳智能,2.675,2.775,2.655,2.735,2.675,+0.060,+2.24,2528000,6872140,
01647,20260909,雄岸科技,0.060,0.062,0.059,0.059,0.060,-0.001,-1.67,290000,17350,
01650,20260909,HYGIEIA GROUP,0.152,0.153,0.150,0.150,0.148,+0.002,+1.35,1100000,166692,
01651,20260909,津上机床中国,50.950,53.950,50.900,53.000,50.100,+2.900,+5.79,2575063,136495500,
01652,20260909,福森药业,0.710,0.770,0.710,0.770,0.770,+0.000,+0.00,8000,5860,
01653,20260909,MOS HOUSE,1.445,1.450,1.300,1.355,1.395,-0.040,-2.87,448000,615540,
01655,20260909,OKURA HOLDINGS,0.156,0.164,0.155,0.157,0.156,+0.001,+0.64,1145000,183900,
01656,20260909,亿仕登控股,,,,3.980,3.980,+0.000,+0.00,,,
01657,20260909,桦欣控股,47.980,47.980,45.500,46.300,46.240,+0.060,+0.13,6000,277800,
01658,20260909,邮储银行,5.320,5.400,5.300,5.330,5.365,-0.035,-0.65,19032358,101831024,
01660,20260909,七元投资,0.200,0.200,0.188,0.192,0.190,+0.002,+1.05,2040000,400320,
01661,20260909,中国前沿科技集团,1.910,2.000,1.910,2.000,1.955,+0.045,+2.30,186000,361590,
01662,20260909,义合控股,0.520,0.525,0.505,0.520,0.510,+0.010,+1.96,78000,40630,
01663,20260909,汉港控股,0.070,0.070,0.059,0.062,0.066,-0.004,-6.06,176248,10959,
01666,20260909,同仁堂科技,3.150,3.190,3.105,3.190,3.150,+0.040,+1.27,1194000,3744110,
01667,20260909,迪米生活控股,,,,0.320,0.320,+0.000,+0.00,,,
01668,20260909,华南城,,,,0.107,0.107,+0.000,+0.00,,,
01669,20260909,环球信贷集团,1.470,1.470,1.470,1.470,1.490,-0.020,-1.34,38000,55860,
01671,20260909,天保能源,,,,0.710,0.715,-0.005,-0.70,,,
01672,20260909,歌礼制药-B,10.520,10.750,10.000,10.060,10.180,-0.120,-1.18,1768000,18209245,
01673,20260909,华章科技,,,,0.265,0.265,+0.000,+0.00,,,
01675,20260909,亚信科技,4.180,4.180,3.945,3.945,4.070,-0.125,-3.07,2786400,11123602,
01676,20260909,高地股份,0.390,0.445,0.385,0.425,0.390,+0.035,+8.97,6946000,2947900,
01679,20260909,瑞斯康集团,1.340,1.340,1.340,1.340,1.330,+0.010,+0.75,10000,13400,
01680,20260909,澳门励骏,0.103,0.140,0.103,0.121,0.104,+0.017,+16.35,333900,39893,
01681,20260909,康臣药业,13.180,13.330,13.060,13.150,13.190,-0.040,-0.30,1545000,20311720,
01682,20260909,杭品生活科技,0.162,0.162,0.142,0.148,0.162,-0.014,-8.64,2360000,359432,
01683,20260909,旷逸国际,0.139,0.142,0.135,0.142,0.139,+0.003,+2.16,816000,111648,
01685,20260909,博耳电力,0.620,0.620,0.585,0.615,0.620,-0.005,-0.81,486000,294415,
01686,20260909,新意网集团,5.680,5.695,5.540,5.680,5.625,+0.055,+0.98,3474592,19574218,
01688,20260909,领益智造,6.500,6.580,6.260,6.370,6.500,-0.130,-2.00,11432520,73224136,
01689,20260909,华禧控股,0.295,0.295,0.285,0.285,0.295,-0.010,-3.39,102000,30070,
01690,20260909,立基工程控股,0.154,0.155,0.154,0.154,0.152,+0.002,+1.32,560000,86300,
01691,20260909,JS环球生活,1.565,1.645,1.490,1.520,1.565,-0.045,-2.88,7288500,11099957,
01692,20260909,登辉控股,,,,1.275,1.275,+0.000,+0.00,,,
01693,20260909,璋利国际,,,,6.400,6.400,+0.000,+0.00,,,
