"股票代码","信号日期","市场","买点类型","信号总分","买入价","观察期内最高价","观察期内最大涨幅","是否命中目标","入场日期","止损阈值","手续费bps","滑点bps","ATR周期","初始止损ATR倍数","移动止损模式","跟踪ATR倍数","回撤止损比例","保本触发R","锁盈触发R","锁盈保留R","分批止盈触发R","分批止盈比例","time_stop_bars","出场价格","出场日期","出场原因","持有K线数","入场成交价","出场成交价","单笔收益率","是否触发分批止盈","R倍数","初始风险比例","初始止损价","最大有利波动","最大不利波动"
"	002340","2025-05-28","CN","左侧","75.0","6.1","6.44","0.0557","否","2025-05-29","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","6.23","2025-06-12","时间止损","10","6.1049","6.225","0.019679","False","0.42623","0.05","5.795","0.02623","-0.009836"
"	002340","2025-08-20","CN","右侧","90.0","6.85","7.91","0.1547","是","2025-08-21","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.2772","2025-09-23","止损","19","6.8555","7.2714","0.060667","False","1.247299","0.05","6.5075","0.154745","-0.010219"
"	002340","2025-11-20","CN","右侧","75.0","8.2","8.2","0.0","否","2025-11-21","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.79","2025-11-21","止损","1","8.2066","7.7838","-0.051519","False","-1.0","0.05","7.79","0.0","-0.073171"
"	002340","2026-02-04","CN","左侧","70.0","8.63","10.05","0.1645","是","2026-02-05","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.74","2026-02-11","止损","5","8.6369","8.733","0.011127","False","0.254925","0.05","8.1985","0.100811","-0.040556"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002342","2023-05-19","CN","左侧","70.0","4.22","4.25","0.0071","否","2023-05-22","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","4.15","2023-06-02","时间止损","10","4.2234","4.1467","-0.01816","False","-0.331754","0.05","4.009","0.007109","-0.040284"
"	002342","2023-08-10","CN","左侧","70.0","4.16","4.2","0.0096","否","2023-08-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","4.01","2023-08-24","时间止损","10","4.1633","4.0068","-0.037599","False","-0.721154","0.05","3.952","0.009615","-0.036058"
"	002342","2023-09-08","CN","左侧","70.0","4.13","4.3","0.0412","否","2023-09-11","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","4.12","2023-09-22","时间止损","10","4.1333","4.1167","-0.004016","False","-0.048426","0.05","3.9235","0.014528","-0.014528"
"	002342","2023-11-10","CN","左侧","70.0","4.24","4.45","0.0495","否","2023-11-13","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","4.33","2023-11-24","时间止损","10","4.2434","4.3265","0.019594","False","0.424528","0.05","4.028","0.049528","-0.002358"
"	002342","2023-12-14","CN","左侧","70.0","4.34","4.68","0.0783","否","2023-12-15","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","4.24","2023-12-28","时间止损","10","4.3435","4.2366","-0.024603","False","-0.460829","0.05","4.123","0.004608","-0.048387"
"	002342","2025-08-01","CN","左侧","70.0","6.81","9.68","0.4214","是","2025-08-04","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.2496","2025-08-08","止损","5","6.8154","7.2438","0.06285","False","1.291043","0.05","6.4695","0.157122","-0.007342"
"	002342","2025-10-15","CN","右侧","90.0","8.01","8.86","0.1061","是","2025-10-16","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","8.01","2025-10-16","止损","1","8.0164","8.0036","-0.001599","False","0.0","0.05","7.6095","0.077403","-0.013733"
"	002342","2025-12-24","CN","右侧","85.0","7.43","14.62","0.9677","是","2025-12-25","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","7.7464","2025-12-26","止损","2","7.4359","7.7402","0.040917","False","0.851682","0.05","7.0585","0.133244","-0.010767"
"	002342","2026-03-31","CN","右侧","75.0","15.08","16.66","0.1048","是","2026-04-01","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","14.326","2026-04-01","止损","1","15.0921","14.3145","-0.051519","False","-1.0","0.05","14.326","0.019894","-0.06366"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"	002346","2023-04-12","CN","左侧","70.0","13.33","13.36","0.0023","否","2023-04-13","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.6635","2023-04-19","止损","5","13.3407","12.6534","-0.051519","False","-1.0","0.05","12.6635","0.002251","-0.054014"
"	002346","2023-07-24","CN","左侧","70.0","12.28","12.87","0.048","否","2023-07-25","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.2","2023-08-07","时间止损","10","12.2898","12.1902","-0.008103","False","-0.130293","0.05","11.666","0.048046","-0.012215"
"	002346","2023-09-01","CN","左侧","75.0","12.13","12.47","0.028","否","2023-09-04","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","12.08","2023-09-15","时间止损","10","12.1397","12.0703","-0.005714","False","-0.08244","0.05","11.5235","0.02803","-0.023083"
"	002346","2023-11-14","CN","左侧","70.0","11.69","11.76","0.006","否","2023-11-15","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","11.67","2023-11-28","时间止损","10","11.6994","11.6607","-0.003307","False","-0.034217","0.05","11.1055","0.005988","-0.023097"
"	002346","2024-01-17","CN","右侧","90.0","10.94","11.12","0.0165","否","2024-01-18","0.05","3.0","5.0","14","2.6","percent","3.4","0.08","1.1","2.2","0.6","20.0","0.0","10","10.393","2024-01-22","止损","3","10.9488","10.3847","-0.051519","False","-1.0","0.05","10.393","0.016453","-0.095064"
